DATAFLOW,LAST UPDATE,freq,nace_r2,isco08,worktime,age,sex,indic_se,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Lithuania,2018,867,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Luxembourg,2006,3320,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Luxembourg,2010,3713,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Luxembourg,2014,4739,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Luxembourg,2018,5630,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Latvia,2006,432,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Latvia,2010,564,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Latvia,2014,658,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Latvia,2018,886,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,North Macedonia,2010,503,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,North Macedonia,2014,528,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,North Macedonia,2018,564,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Malta,2006,1260,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Malta,2010,1434,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Malta,2014,1662,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Malta,2018,2038,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Netherlands,2002,2422,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Netherlands,2006,2282,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Netherlands,2010,2747,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Netherlands,2014,3033.47,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Netherlands,2018,3471,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Norway,2006,3722,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Norway,2010,4336,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Norway,2014,4803,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Norway,2018,4555,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Poland,2002,487,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Poland,2006,628,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Poland,2010,777,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Poland,2014,902,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Poland,2018,990,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Portugal,2006,1376,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Portugal,2010,1417,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Portugal,2014,1314,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Portugal,2018,1384,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Romania,2002,206,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Romania,2006,387,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Romania,2010,402,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Romania,2014,521,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Romania,2018,1218,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Sweden,2006,2519,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Sweden,2010,2811,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Sweden,2014,3301,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Sweden,2018,3254,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Slovenia,2002,1225,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Slovenia,2006,1373,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Slovenia,2010,1661,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Slovenia,2014,1620,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Slovenia,2018,1726,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Slovakia,2002,289,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Slovakia,2006,429,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Slovakia,2010,687,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Slovakia,2014,825,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Slovakia,2018,1014,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Turkey,2006,665,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Turkey,2010,871,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Turkey,2014,927,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,Turkey,2018,800,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,United Kingdom,2002,2850,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,United Kingdom,2006,3046,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,United Kingdom,2010,2704,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,United Kingdom,2014,2967,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Females,Mean earnings in euro,United Kingdom,2018,3002,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Austria,2006,2994,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Austria,2010,3111,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Austria,2014,3371,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Austria,2018,3635,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Belgium,2006,2812,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Belgium,2010,3308,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Belgium,2014,3157,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Belgium,2018,3274,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Bulgaria,2002,152,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Bulgaria,2006,219,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Bulgaria,2010,385,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Bulgaria,2014,484,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Bulgaria,2018,656,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Switzerland,2010,6046,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Switzerland,2014,7070,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Switzerland,2018,7788,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Cyprus,2006,2567,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Cyprus,2010,3173,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Cyprus,2014,2770,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Cyprus,2018,2795,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Czechia,2002,518,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Czechia,2006,784,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Czechia,2010,1096,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Czechia,2014,1030,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Czechia,2018,1402,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Germany (until 1990 former territory of the FRG),2006,3445,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Germany (until 1990 former territory of the FRG),2010,3693,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Germany (until 1990 former territory of the FRG),2014,3987,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Germany (until 1990 former territory of the FRG),2018,4430,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Denmark,2006,3956,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Denmark,2010,4635,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Denmark,2014,4747,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Denmark,2018,4988,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Estonia,2006,698,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Estonia,2010,988,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Estonia,2014,1196,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Estonia,2018,1574,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Greece,2006,2091,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Greece,2010,2140,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Greece,2014,1852,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Greece,2018,1711,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Spain,2002,1855,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Spain,2006,2162,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Spain,2010,2372,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Spain,2014,2388,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Spain,2018,2510,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,European Union - 27 countries (from 2020),2010,2722.1,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,European Union - 27 countries (from 2020),2014,2924.71,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,European Union - 27 countries (from 2020),2018,3106,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,European Union - 28 countries (2013-2020),2002,2503,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,European Union - 28 countries (2013-2020),2006,2768,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,European Union - 28 countries (2013-2020),2010,2900,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,European Union - 28 countries (2013-2020),2014,3121,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Finland,2006,2971,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Finland,2010,3419,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Finland,2014,3645,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Finland,2018,3720,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,France,2006,2784,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,France,2010,2721,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,France,2014,2964,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,France,2018,2959,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Croatia,2010,1306,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Croatia,2014,1333,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Croatia,2018,1416,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Hungary,2002,455,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Hungary,2006,641,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Hungary,2010,729,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Hungary,2014,804,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Hungary,2018,1037,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Ireland,2002,3402,
